"Server_IP","Client_IP","Server_port","Client_port"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","253.78.110.67","2852","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","157.94.151.3","1582","21"
"131.243.1.10","157.94.151.3","1582","21"
"131.243.1.10","157.94.151.3","1582","21"
"131.243.1.10","157.94.151.3","1582","21"
"131.243.1.10","157.94.151.3","1582","21"
"131.243.1.10","157.94.151.3","1582","21"
"131.243.1.10","157.94.151.3","1582","21"
"131.243.1.10","157.94.151.3","1582","21"
"131.243.1.10","157.94.151.3","1582","21"
"131.243.1.10","157.94.151.3","1582","21"
"131.243.1.10","157.94.151.3","1584","21"
"131.243.1.10","157.94.151.3","1586","21"
"131.243.1.10","157.94.151.3","1585","21"
"131.243.1.10","157.94.151.3","1587","21"
"131.243.1.10","157.94.151.3","1586","21"
"131.243.1.10","157.94.151.3","1584","21"
"131.243.1.10","157.94.151.3","1585","21"
"131.243.1.10","157.94.151.3","1587","21"
"131.243.1.10","157.94.151.3","1586","21"
"131.243.1.10","157.94.151.3","1584","21"
"131.243.1.10","157.94.151.3","1585","21"
"131.243.1.10","157.94.151.3","1586","21"
"131.243.1.10","157.94.151.3","1585","21"
"131.243.1.10","157.94.151.3","1584","21"
"131.243.1.10","28.6.158.214","1250","21"
"131.243.1.10","28.6.158.214","1252","21"
"131.243.1.10","28.6.158.214","1252","21"
"131.243.1.10","28.6.158.214","1252","21"
"131.243.1.10","28.6.158.214","1252","21"
"131.243.1.10","28.6.158.214","1252","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","157.94.151.3","1592","21"
"131.243.1.10","28.6.158.214","1252","21"
"131.243.1.10","157.94.151.3","1593","21"
"131.243.1.10","28.6.158.214","1257","21"
"131.243.1.10","28.6.158.214","1257","21"
"131.243.1.10","28.6.158.214","1257","21"
"131.243.1.10","28.6.158.214","1257","21"
"131.243.1.10","28.6.158.214","1257","21"
"131.243.1.10","157.94.151.3","1596","21"
"131.243.1.10","157.94.151.3","1582","21"
"131.243.1.10","157.94.151.3","1585","21"
"131.243.1.10","157.94.151.3","1597","21"
"131.243.1.10","157.94.151.3","1598","21"
"131.243.1.10","157.94.151.3","1599","21"
"131.243.1.10","157.94.151.3","1597","21"
"131.243.1.10","157.94.151.3","1598","21"
"131.243.1.10","157.94.151.3","1599","21"
"131.243.1.10","157.94.151.3","1598","21"
"131.243.1.10","157.94.151.3","1598","21"
"131.243.1.10","157.94.151.3","1601","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","28.6.158.214","1254","21"
"131.243.1.10","157.94.151.3","1601","21"
"131.243.1.10","157.94.151.3","1601","21"
"131.243.1.10","157.94.151.3","1601","21"
"131.243.1.10","157.94.151.3","1586","21"
"131.243.1.10","157.94.151.3","1601","21"
"131.243.1.10","157.94.151.3","1598","21"
"131.243.1.10","157.94.151.3","1603","21"
"131.243.1.10","157.94.151.3","1603","21"
"131.243.1.10","157.94.151.3","1604","21"
"131.243.1.10","157.94.151.3","1603","21"
"131.243.1.10","157.94.151.3","1604","21"
"131.243.1.10","157.94.151.3","1603","21"
"131.243.2.12","143.156.1.2","1048","21"
"131.243.1.10","157.94.151.3","1604","21"
"131.243.1.10","157.94.151.3","1603","21"
"131.243.1.10","28.6.158.214","1257","21"
"131.243.1.10","157.94.151.3","1604","21"
"131.243.1.10","157.94.151.3","1601","21"
"131.243.1.10","157.94.151.3","1604","21"
"131.243.1.10","157.94.151.3","1584","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1497","21"
"131.243.1.10","152.217.163.112","1501","21"
"131.243.1.10","152.217.163.112","1501","21"
"131.243.1.10","152.217.163.112","1501","21"
"131.243.1.10","152.217.163.112","1501","21"
"131.243.1.10","152.217.163.112","1502","21"
"131.243.1.10","152.217.163.112","1502","21"
"131.243.1.10","152.217.163.112","1502","21"
"131.243.1.10","152.217.163.112","1502","21"
"131.243.1.10","152.217.163.112","1502","21"
"131.243.1.10","152.217.163.112","1501","21"
"131.243.1.10","152.217.163.112","1502","21"
"131.243.1.10","203.201.32.47","33230","21"
"131.243.1.10","203.201.32.47","33230","21"
"131.243.1.10","203.201.32.47","33230","21"
"131.243.1.10","203.201.32.47","33230","21"
"131.243.1.10","203.201.32.47","33230","21"
"131.243.1.10","203.201.32.47","33230","21"
"131.243.1.10","104.22.50.197","6010","21"
"131.243.1.10","104.22.50.197","6010","21"
"131.243.1.10","104.22.50.197","6010","21"
"131.243.1.10","104.22.50.197","6010","21"
"131.243.1.10","104.22.50.197","6010","21"
"131.243.1.10","104.22.50.197","6010","21"
"128.3.12.44","192.117.164.234","4209","21"
"128.3.28.48","244.30.184.242","61408","21"
"131.243.1.10","230.217.53.235","1489","21"
"131.243.1.10","230.217.53.235","1489","21"
"131.243.1.10","230.217.53.235","1489","21"
"131.243.1.10","230.217.53.235","1489","21"
"131.243.1.10","230.217.53.235","1489","21"
"128.3.12.44","192.117.164.234","4257","21"
"128.3.12.44","192.117.164.234","4267","21"
"128.3.12.44","192.117.164.234","4276","21"
"128.3.12.44","192.117.164.234","4284","21"
"128.3.12.44","192.117.164.234","4292","21"
"128.3.12.44","192.117.164.234","4301","21"
"128.3.12.44","192.117.164.234","4309","21"
"128.3.12.44","192.117.164.234","4309","21"
"131.243.1.10","78.75.88.175","62335","21"
"131.243.1.10","78.75.88.175","62335","21"
"131.243.1.10","78.75.88.175","62335","21"
"131.243.1.10","78.75.88.175","62335","21"
"131.243.1.10","78.75.88.175","62335","21"
"128.3.12.44","192.117.164.234","4318","21"
"128.3.12.44","192.117.164.234","4318","21"
"128.3.12.44","192.117.164.234","4318","21"
"131.243.1.10","78.75.88.175","62335","21"
"128.3.12.44","192.117.164.234","4327","21"
"128.3.12.44","192.117.164.234","4335","21"
"128.3.12.44","192.117.164.234","4343","21"
"128.3.12.44","192.117.164.234","4352","21"
"128.3.12.44","192.117.164.234","4361","21"
"128.3.12.44","192.117.164.234","4361","21"
"128.3.12.44","192.117.164.234","4369","21"
"128.3.12.44","192.117.164.234","4377","21"
"128.3.12.44","192.117.164.234","4387","21"
"128.3.12.44","192.117.164.234","4394","21"
"128.3.12.44","192.117.164.234","4403","21"
"128.3.12.44","192.117.164.234","4410","21"
"128.3.12.44","192.117.164.234","4410","21"
"131.243.1.10","157.94.151.3","1689","21"
"131.243.1.10","157.94.151.3","1689","21"
"131.243.1.10","157.94.151.3","1689","21"
"131.243.1.10","157.94.151.3","1689","21"
"131.243.1.10","157.94.151.3","1689","21"
"128.3.12.44","192.117.164.234","4416","21"
"128.3.12.44","192.117.164.234","4416","21"
"131.243.1.10","157.94.151.3","1724","21"
"131.243.1.10","157.94.151.3","1724","21"
"131.243.1.10","157.94.151.3","1724","21"
"131.243.1.10","157.94.151.3","1724","21"
"131.243.1.10","157.94.151.3","1724","21"
"128.3.12.44","192.117.164.234","4434","21"
"128.3.12.44","192.117.164.234","4449","21"
"131.243.1.10","220.12.18.251","2621","21"
"131.243.1.10","220.12.18.251","2621","21"
"131.243.1.10","220.12.18.251","2621","21"
"131.243.1.10","220.12.18.251","2621","21"
"131.243.1.10","220.12.18.251","2621","21"
"131.243.1.10","220.12.18.251","2621","21"
"131.243.1.10","220.12.18.251","2621","21"
"131.243.1.10","220.12.18.251","2621","21"
"131.243.1.10","220.12.18.251","2621","21"
"131.243.1.10","157.94.151.3","1724","21"
"131.243.1.10","157.94.151.3","1724","21"
"131.243.1.10","157.94.151.3","1724","21"
"131.243.1.10","157.94.151.3","1724","21"
"131.243.1.10","157.94.151.3","1727","21"
"131.243.1.10","157.94.151.3","1727","21"
"131.243.1.10","157.94.151.3","1727","21"
"131.243.1.10","157.94.151.3","1727","21"
"131.243.1.10","157.94.151.3","1727","21"
"131.243.1.10","157.94.151.3","1727","21"
"128.3.12.44","192.117.164.234","4209","21"
"128.3.12.44","192.117.164.234","4449","21"
"131.243.1.10","157.94.151.3","1794","21"
"131.243.1.10","157.94.151.3","1794","21"
"131.243.1.10","157.94.151.3","1794","21"
"131.243.1.10","157.94.151.3","1794","21"
"131.243.1.10","157.94.151.3","1794","21"
"131.243.1.10","102.224.98.172","1282","21"
"131.243.1.10","102.224.98.172","1282","21"
"131.243.1.10","102.224.98.172","1282","21"
"131.243.1.10","102.224.98.172","1282","21"
"131.243.56.235","136.13.156.253","4244","21"
"131.243.56.235","136.13.156.253","4244","21"
"131.243.1.10","81.182.32.72","2221","21"
"131.243.1.10","81.182.32.72","2221","21"
"131.243.1.10","81.182.32.72","2221","21"
"131.243.1.10","81.182.32.72","2221","21"
"131.243.1.10","81.182.32.72","2221","21"
"81.182.32.72","131.243.1.10","21","21"
"131.243.1.10","81.182.32.72","2225","21"
"131.243.1.10","81.182.32.72","2225","21"
"131.243.1.10","81.182.32.72","2225","21"
"131.243.1.10","81.182.32.72","2225","21"
"131.243.1.10","121.182.81.167","1554","21"
"131.243.1.10","121.182.81.167","1554","21"
"131.243.1.10","121.182.81.167","1554","21"
"131.243.1.10","121.182.81.167","1554","21"
"131.243.1.10","81.182.32.72","2225","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","87.47.213.33","4149","21"
"131.243.1.10","216.43.247.103","38826","21"
"131.243.1.10","216.43.247.103","38826","21"
"131.243.1.10","216.43.247.103","38826","21"
"131.243.1.10","216.43.247.103","38826","21"
"131.243.1.10","216.43.247.103","38826","21"
"131.243.1.10","216.43.247.103","38826","21"
"128.3.12.44","87.166.178.80","33471","21"
"131.243.1.10","216.43.247.103","38826","21"
"131.243.1.10","216.43.247.103","38826","21"
"131.243.1.10","216.43.247.103","38826","21"
"131.243.1.10","72.46.219.87","2411","21"
"131.243.1.10","72.46.219.87","2411","21"
"131.243.1.10","72.46.219.87","2411","21"
"131.243.1.10","72.46.219.87","2411","21"
"131.243.1.10","72.46.219.87","2411","21"
"131.243.1.10","234.227.198.194","2109","21"
"131.243.1.10","234.227.198.194","2109","21"
"131.243.1.10","234.227.198.194","2109","21"
"131.243.1.10","234.227.198.194","2109","21"
"131.243.1.10","234.227.198.194","2109","21"
"131.243.1.10","234.227.198.194","2109","21"
"131.243.1.10","234.227.198.194","2109","21"
"131.243.1.10","28.127.34.194","33181","21"
"131.243.1.10","28.127.34.194","33181","21"
"131.243.1.10","28.127.34.194","33181","21"
"131.243.1.10","28.127.34.194","33181","21"
"131.243.1.10","28.127.34.194","33181","21"
"131.243.1.10","28.127.34.194","33181","21"
"131.243.1.10","28.127.34.194","33181","21"
"131.243.1.10","87.47.213.33","4166","21"
"131.243.1.10","87.47.213.33","4166","21"
"131.243.1.10","87.47.213.33","4166","21"
"131.243.1.10","87.47.213.33","4166","21"
"131.243.1.10","87.47.213.33","4166","21"
"131.243.1.10","87.47.213.33","4166","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","116.177.87.124","1587","21"
"131.243.1.10","116.177.87.124","1587","21"
"131.243.1.10","116.177.87.124","1587","21"
"131.243.1.10","116.177.87.124","1587","21"
"131.243.1.10","116.177.87.124","1587","21"
"131.243.1.10","116.177.87.124","1587","21"
"131.243.1.10","116.177.87.124","1587","21"
"131.243.1.10","116.177.87.124","1587","21"
"131.243.1.10","116.177.87.124","1587","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","3.99.18.179","63513","21"
"131.243.1.10","215.82.236.16","62161","21"
"131.243.1.10","215.82.236.16","62161","21"
"131.243.1.10","215.82.236.16","62161","21"
"131.243.1.10","215.82.236.16","62161","21"
"131.243.1.10","215.82.236.16","62161","21"
"131.243.1.10","215.82.236.16","62161","21"
"131.243.1.10","215.82.236.16","62161","21"
"131.243.1.10","215.82.236.16","62161","21"
"131.243.1.10","87.47.213.33","4169","21"
"131.243.1.10","87.47.213.33","4169","21"
"131.243.1.10","87.47.213.33","4169","21"
"131.243.1.10","87.47.213.33","4169","21"
"131.243.1.10","87.47.213.33","4169","21"
"131.243.1.10","87.47.213.33","4169","21"
"131.243.1.10","87.47.213.33","4169","21"
