"10038","5026.936799","131.213.89.179","131.243.1.10","TCP","58","3866  >  21 [SYN] Seq=443754931 Win=8192 Len=0 MSS=1460"
"10086","5028.181551","76.62.141.80","131.243.1.10","TCP","74","38191  >  21 [SYN] Seq=2461311091 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=323168910 TSecr=0 WS=1"
"10182","5049.247853","131.243.2.12","254.213.124.61","TCP","54","21  >  1200 [FIN, ACK] Seq=505634894 Ack=4805626 Win=64240 Len=0"
"10185","5154.301811","152.172.117.61","131.243.1.10","TCP","62","1926  >  21 [SYN] Seq=3292358249 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"10187","5154.344280","152.172.117.61","131.243.1.10","TCP","62","1923  >  21 [SYN] Seq=3292148777 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"10220","5156.613879","152.172.117.61","131.243.1.10","TCP","62"," 1923  >  21 [SYN] Seq=3292148777 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"10263","5163.470903","131.243.1.10","152.172.117.61","TCP","54","21  >  1923 [FIN, ACK] Seq=1845190095 Ack=3292148779 Win=17520 Len=0"
"10304","5205.136336","173.218.67.133","131.243.1.10","TCP","74","33311  >  21 [SYN] Seq=2498043033 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=42472 TSecr=0 WS=1"
"10362","5207.376482","131.243.1.10","173.218.67.133","TCP","54","21  >  33311 [FIN, ACK] Seq=1024498458 Ack=2498043121 Win=17520 Len=0"
"10365","5334.807163","131.243.1.10","131.213.89.179","TCP","54","21  >  3866 [FIN, ACK] Seq=526117679 Ack=443755068 Win=17520 Len=0"
"10367","5410.902990","97.0.158.29","131.243.1.10","TCP","74","46189  >  21 [SYN] Seq=2703202794 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=494332448 TSecr=0 WS=1"
"10426","5412.062217","131.243.1.10","97.0.158.29","TCP","54","21  >  46189 [FIN, ACK] Seq=4236534483 Ack=2703202860 Win=17520 Len=0"
"10433","5480.583128","131.243.1.10","157.215.230.139","TCP","54","21  >  21986 [FIN, ACK] Seq=1181396059 Ack=1927027301 Win=16416 Len=0"
"10437","5612.490809","161.206.176.161","131.243.1.10","TCP","62","2726  >  21 [SYN] Seq=3530878059 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
